mag_r,u-g,g-r,r-i,i-z,z_spec
19.600107,1.744202,1.690229,0.766699,0.442207,0.463705
17.705717,1.700825,1.431343,0.553816,0.325832,0.269581
20.141891,1.924805,1.299492,0.735857,0.278353,0.539237
19.886528,1.648666,1.531483,0.772099,0.319181,0.460304
19.193954,1.681711,1.762444,0.676685,0.406031,0.395364
18.039658,1.874725,1.7588,0.642149,0.398752,0.366891
18.934717,1.8799,1.75812,0.613729,0.304081,0.327192
19.683331,1.600107,1.574282,0.783072,0.458916,0.445172
18.795752,1.285265,1.64168,0.573534,0.370188,0.31766
19.311533,2.008915,1.778881,0.62929,0.295063,0.364803
20.080805,1.480804,1.528187,0.755268,0.31164,0.440281
18.435884,1.909737,1.716612,0.729874,0.438448,0.440778
20.010479,2.186741,1.49235,0.775471,0.393496,0.444881
18.692019,1.819139,1.668293,0.606773,0.388973,0.392627
18.452324,1.567209,1.667103,0.589821,0.327614,0.369738
18.875727,1.875633,1.686668,0.629721,0.353014,0.396294
20.355639,1.739771,1.743492,0.796034,0.492338,0.447076
19.744329,1.07943,1.532894,0.681774,0.374414,0.419955
20.226671,1.217203,1.49254,0.777493,0.359041,0.466659
19.921808,1.171486,1.4823,0.746529,0.41745,0.443663
19.209997,1.105187,1.7864,0.670994,0.394138,0.441725
16.9168,2.086639,1.219631,0.457479,0.307116,0.172252
20.107403,1.694391,1.69871,0.762712,0.350849,0.467808
17.430542,1.909445,1.365089,0.51573,0.262577,0.222221
19.245548,2.050343,1.779804,0.676422,0.429573,0.406096
17.831194,1.864512,1.542395,0.560013,0.311737,0.279276
16.331631,2.197821,1.225159,0.477437,0.325755,0.17981
17.625784,1.742014,1.248943,0.506962,0.300989,0.198486
20.167271,2.000134,1.52388,0.74468,0.363483,0.4362
18.488945,1.416742,1.699041,0.638865,0.397814,0.349466
17.834961,1.989115,1.481348,0.519941,0.341925,0.257963
17.153294,1.914766,1.275528,0.498556,0.323185,0.206712
18.063587,1.709038,1.529301,0.573891,0.353895,0.309728
17.50642,1.966362,1.50832,0.53207,0.320953,0.279537
18.969191,1.310692,1.73361,0.643232,0.292412,0.418339
17.780621,1.656401,1.214567,0.521467,0.466322,0.135138
17.8125,2.001099,1.430471,0.537737,0.319651,0.232448
17.358904,2.125687,1.39152,0.52824,0.368986,0.233467
17.477615,1.818726,1.398552,0.523024,0.350407,0.236129
19.202171,1.881891,1.70903,0.656967,0.374081,0.365775
17.659489,1.876665,1.248083,0.482294,0.314533,0.207079
19.961802,1.166899,1.550583,0.79525,0.472353,0.465552
18.154104,1.952114,1.517183,0.561579,0.321465,0.284237
19.019314,1.36199,1.750687,0.658079,0.420149,0.419199
17.028803,1.972883,1.232145,0.480986,0.323792,0.190503
18.968206,1.69931,1.765123,0.630106,0.343575,0.343359
18.56699,1.587255,1.511208,0.599777,0.275888,0.301934
17.444393,2.11688,1.259899,0.461023,0.328934,0.191072
18.77458,1.085075,1.623957,0.628664,0.358088,0.35633
19.58308,1.388458,1.73547,0.718878,0.367134,0.440314
17.651699,2.05378,1.321377,0.535936,0.389723,0.188547
19.192995,1.475212,1.773581,0.574305,0.430712,0.377422
18.020285,2.132444,1.64599,0.580252,0.358953,0.288191
19.342333,1.058525,1.922972,0.624374,0.424242,0.393448
18.603619,1.759027,1.67602,0.571289,0.328259,0.324919
16.4582,1.948149,1.22337,0.449774,0.3277,0.184017
18.961002,1.663801,1.613323,0.623526,0.386816,0.307474
18.154844,1.482122,1.67436,0.598808,0.314867,0.325006
16.836533,2.174543,1.498199,0.524696,0.348264,0.27066
18.368225,1.992722,1.463837,0.657438,0.450441,0.215182
19.249216,1.184622,1.812765,0.709751,0.468781,0.394883
17.737217,1.787273,1.206148,0.477552,0.321661,0.192425
18.875307,1.938923,1.682764,0.581062,0.397184,0.389443
18.483438,2.008905,1.479189,0.582224,0.4552,0.257426
18.84281,1.919422,1.423504,0.534817,0.396946,0.272685
20.326702,1.029619,1.262497,0.764748,0.375877,0.560415
17.555447,2.079044,1.213762,0.545605,0.41514,0.149594
18.760128,1.465708,1.731716,0.564552,0.381916,0.329816
17.953894,1.991215,1.653814,0.573927,0.357294,0.316899
18.663687,1.458528,1.72789,0.568562,0.342388,0.318681
18.1189,2.05393,1.610672,0.573364,0.355915,0.326164
17.027006,1.951296,1.356993,0.492565,0.296219,0.218811
19.379583,1.429251,1.662483,0.706671,0.361746,0.447314
18.64839,1.544283,1.744289,0.634064,0.463179,0.347156
17.571918,1.966312,1.331669,0.505157,0.296043,0.214718
18.686563,1.636017,1.538555,0.587376,0.367662,0.356841
20.639856,2.181957,1.433811,0.782654,0.250862,0.455264
17.655106,2.077145,1.358486,0.504177,0.364693,0.217314
17.543879,2.179754,1.428705,0.496126,0.339478,0.247433
19.217461,1.707115,1.687725,0.648701,0.364548,0.357346
17.761797,1.825149,1.359026,0.517214,0.393209,0.190979
18.768066,1.600229,1.660788,0.604885,0.410339,0.32904
20.186201,1.114264,1.531197,0.788784,0.238802,0.520579
18.942486,1.490925,1.709192,0.568266,0.335821,0.32652
19.480894,1.308021,1.827929,0.624546,0.39889,0.360442
18.326977,1.627165,1.772301,0.650564,0.287642,0.364609
17.433605,1.991793,1.234711,0.482706,0.324965,0.171156
17.855946,2.102184,1.293762,0.550451,0.373358,0.226804
19.757929,1.694881,1.208549,0.796541,0.49729,0.559015
18.750788,1.263269,1.681747,0.623962,0.404219,0.358071
19.459177,1.070215,1.995966,0.68432,0.416985,0.418587
19.794067,2.021322,1.429926,0.572805,0.461273,0.293569
19.192879,2.048399,1.794695,0.647982,0.464659,0.404527
19.40983,1.894482,1.865177,0.709276,0.345608,0.409091
18.715347,1.893501,1.899647,0.657745,0.327488,0.405443
20.211496,1.349636,1.876474,0.788988,0.300812,0.468801
19.431673,1.358972,1.767807,0.673992,0.414583,0.424628
17.573814,2.014435,1.397417,0.531755,0.391426,0.220898
18.918707,1.498741,1.470495,0.644581,0.42285,0.281073
17.735914,1.682051,1.574781,0.588175,0.384214,0.292228
17.950844,1.838089,1.509111,0.550533,0.34782,0.282396
19.520149,1.516972,1.702419,0.742373,0.464491,0.323868
18.262051,2.192556,1.619349,0.592367,0.331598,0.313303
18.345774,1.492724,1.694082,0.611965,0.334753,0.325945
17.935095,1.431433,1.605352,0.684317,0.415794,0.310457
19.005085,1.058323,1.709198,0.736931,0.385843,0.434332
18.715992,1.230036,1.767685,0.596455,0.389019,0.336582
17.437359,1.90729,1.374706,0.536278,0.332914,0.22297
18.732183,1.869734,1.788265,0.655176,0.409729,0.359887
18.558582,2.059666,1.59853,0.653475,0.442032,0.324508
18.918064,1.423201,1.752897,0.598625,0.38344,0.325644
19.03586,2.156254,1.698408,0.646276,0.455908,0.378661
18.815559,1.604546,1.807676,0.607731,0.344973,0.395371
19.71957,2.043102,1.468761,0.778631,0.387045,0.587539
19.123734,1.616129,1.700705,0.644501,0.285536,0.323056
20.355001,2.179455,1.42293,0.776728,0.353323,0.53355
19.048635,1.638866,1.905983,0.768553,0.430046,0.465785
18.23163,1.856235,1.779364,0.655306,0.423597,0.393368
19.213743,1.853142,1.737722,0.794138,0.445148,0.480884
19.727142,1.275106,1.61693,0.759302,0.415115,0.430283
17.152706,2.157183,1.20859,0.450388,0.356857,0.169273
16.772085,2.065338,1.233324,0.472511,0.371739,0.169997
18.836212,2.012056,1.732344,0.733139,0.408587,0.43215
19.045673,1.791821,1.801941,0.655542,0.444637,0.386856
20.067562,1.602446,1.650238,0.790529,0.472084,0.435064
19.226826,1.926123,1.760099,0.623869,0.282545,0.368533
20.227617,1.795464,1.315401,0.750967,0.453423,0.471032
20.610811,1.109932,1.73185,0.784122,0.357836,0.470669
17.959446,1.59247,1.501934,0.530817,0.365828,0.270238
18.345263,2.075674,1.7731,0.651855,0.416265,0.408196
18.428499,1.655779,1.578928,0.53665,0.404575,0.277675
17.553877,2.075371,1.314364,0.476656,0.378229,0.204113
19.531168,1.062248,1.63999,0.788807,0.475576,0.456129
18.310625,1.920488,1.650929,0.58662,0.360756,0.349905
18.161234,1.552456,1.790203,0.6791,0.388851,0.35732
18.02236,1.543333,1.51672,0.521732,0.335949,0.247172
18.260157,2.113718,1.561943,0.615068,0.37286,0.272065
18.020805,1.631647,1.373192,0.57169,0.341009,0.239427
17.764326,1.954744,1.424364,0.50366,0.396782,0.248242
18.043434,2.048494,1.45903,0.527115,0.389662,0.262
18.227995,2.033182,1.669081,0.606386,0.209698,0.328226
17.574455,2.128456,1.505465,0.545353,0.367552,0.258033
18.391314,1.960447,1.548512,0.562765,0.348106,0.324935
19.148468,1.676003,1.795238,0.703089,0.44412,0.460855
17.991411,2.086056,1.543425,0.532606,0.36622,0.278032
18.546467,1.866888,1.80966,0.588509,0.349476,0.346107
19.860458,1.262194,1.659195,0.775803,0.453386,0.456374
17.562654,1.89666,1.253574,0.481371,0.303196,0.186906
17.213673,1.910231,1.224037,0.467751,0.336348,0.179398
20.426559,1.830578,1.393461,0.794458,0.38151,0.507035
19.198591,2.194941,1.756268,0.562151,0.402771,0.2872
18.776909,1.329073,1.640572,0.687344,0.389515,0.345936
18.134462,1.466702,1.710056,0.636585,0.441996,0.34721
19.2869,1.809019,1.722515,0.661747,0.362831,0.383392
18.20046,1.828308,1.762556,0.601675,0.348957,0.321673
17.511585,1.515125,1.4487,0.570074,0.296942,0.292905
18.103697,2.024931,1.416592,0.553417,0.362858,0.259775
18.351646,2.034763,1.545542,0.585426,0.375355,0.299519
18.640919,2.028446,1.78932,0.545757,0.446424,0.323601
17.337843,2.17289,1.271513,0.397282,0.408707,0.192824
19.434168,1.438141,1.774345,0.663637,0.408192,0.402835
20.34396,1.690945,1.512838,0.795208,0.375843,0.480784
16.84708,2.106607,1.269445,0.477369,0.295366,0.185809
18.494427,1.618883,1.65362,0.67478,0.350998,0.358036
19.619186,1.307837,1.729649,0.78735,0.313463,0.44831
20.114628,1.060268,1.71253,0.721682,0.321156,0.420664
18.827703,1.676111,1.698919,0.644127,0.36348,0.345888
18.776648,2.080502,1.637535,0.582582,0.413523,0.315826
19.085094,2.107424,1.77453,0.698837,0.418213,0.421392
19.321484,1.643621,1.69739,0.69729,0.453041,0.43382
16.931084,2.003221,1.217531,0.520361,0.361956,0.186081
18.922976,1.440481,1.869879,0.601002,0.383797,0.362211
18.27198,1.822115,1.685854,0.60804,0.403118,0.320334
18.804794,1.814125,1.676483,0.638699,0.405788,0.363529
18.061272,1.94803,1.3568,0.545853,0.351698,0.225335
18.203068,1.900034,1.671171,0.581434,0.367697,0.320391
18.248102,2.150278,1.553184,0.599918,0.370525,0.320076
18.635614,1.787926,1.696974,0.59255,0.320162,0.334465
18.541361,2.024809,1.754806,0.61883,0.44713,0.402162
17.69799,2.058905,1.307661,0.513609,0.296734,0.220434
17.58326,1.517939,1.350006,0.550838,0.304861,0.220986
17.881781,2.075556,1.717783,0.584723,0.364889,0.325205
20.102442,1.427099,1.237633,0.744835,0.335615,0.508976
20.033293,1.613089,1.802462,0.79678,0.339325,0.506746
18.313658,1.698168,1.565918,0.612936,0.357231,0.371682
18.504265,1.917841,1.49617,0.602468,0.460972,0.316312
18.424492,1.546923,1.777767,0.572783,0.382946,0.369372
18.516588,2.163103,1.550579,0.56394,0.374481,0.284
17.271547,2.138954,1.254049,0.473417,0.330938,0.216983
19.391439,1.324778,1.77762,0.741728,0.484413,0.439462
17.987036,1.887253,1.506412,0.516266,0.37735,0.26747
18.974485,1.288227,1.732212,0.647385,0.477108,0.369312
17.982948,1.676306,1.499094,0.534605,0.359358,0.264828
17.344528,1.981278,1.355429,0.496134,0.402521,0.213161
17.67271,1.642664,1.325855,0.491301,0.342987,0.228679
17.825449,1.818176,1.37978,0.528019,0.369078,0.23592
18.340467,1.848745,1.700371,0.525927,0.378616,0.313735
19.013002,2.038294,1.784933,0.58053,0.324049,0.363599
17.380732,1.724283,1.206058,0.512051,0.359734,0.193627
17.879488,1.494617,1.338184,0.499525,0.317604,0.217206
18.945683,1.122087,1.798912,0.6099,0.389687,0.371775
19.094023,1.223738,1.90834,0.583376,0.42655,0.379235
18.486538,2.081743,1.854944,0.645596,0.438435,0.353328
19.725567,1.983471,1.757418,0.771523,0.46575,0.468195
19.409966,1.355675,1.83143,0.638102,0.38114,0.396497
19.251581,2.12825,1.798874,0.653103,0.375463,0.378779
17.743401,1.906271,1.444267,0.563433,0.350369,0.242335
17.956892,1.769819,1.357016,0.537479,0.374607,0.236074
18.971859,1.477762,1.680191,0.606571,0.45785,0.388103
19.435043,1.637688,1.68861,0.683516,0.380838,0.422906
17.169123,2.143999,1.244751,0.452084,0.327692,0.190708
19.080444,1.851078,1.729092,0.671335,0.437891,0.406726
19.017269,1.672369,1.880823,0.691858,0.44939,0.400536
16.969944,1.933874,1.275793,0.503939,0.348253,0.192148
17.648752,2.125215,1.326685,0.47813,0.392086,0.191565
18.255081,1.434347,1.5737,0.60841,0.423803,0.254524
17.317698,1.879631,1.304077,0.491404,0.348602,0.202142
18.667263,1.448048,1.625566,0.57119,0.385361,0.312231
18.130093,2.140791,1.540623,0.56687,0.351284,0.303218
18.744436,1.906181,1.698048,0.62734,0.37006,0.328386
20.116365,1.081358,1.303917,0.746588,0.471556,0.279959
18.123379,1.860621,1.638187,0.585627,0.366512,0.310478
17.815346,2.139334,1.471048,0.559307,0.361902,0.283533
18.73045,1.25598,1.661686,0.587509,0.440536,0.350727
19.481031,2.078295,1.838217,0.697458,0.422144,0.425226
19.081568,1.531649,1.725149,0.600349,0.284702,0.352819
18.432674,1.731115,1.677748,0.572054,0.401794,0.326848
18.839445,2.006136,1.678742,0.64979,0.376631,0.327196
20.329575,2.052246,1.575571,0.783607,0.365105,0.47757
19.935844,2.090374,1.548742,0.774761,0.362267,0.545306
17.272022,1.786524,1.244112,0.487324,0.311579,0.196939
18.458849,2.031288,1.629374,0.588686,0.441172,0.335807
20.331629,1.290812,1.604826,0.786022,0.391388,0.420246
17.518902,2.011007,1.332872,0.468372,0.353945,0.20438
20.29837,2.183989,1.441534,0.742945,0.28335,0.326858
18.706835,1.904549,1.660643,0.617046,0.40428,0.312732
20.256805,1.600933,1.762514,0.778967,0.481371,0.45418
19.947964,1.406275,1.745148,0.799147,0.426022,0.459706
17.785284,2.096815,1.390953,0.504234,0.361439,0.224101
20.08869,1.367422,1.697578,0.794521,0.371407,0.487329
18.549425,1.784117,1.824036,0.653679,0.405895,0.382541
18.735443,1.736095,1.597221,0.620758,0.421637,0.336845
19.044949,1.643312,1.654537,0.674007,0.423023,0.311175
18.527733,1.813084,1.652084,0.54533,0.37182,0.313242
17.706541,2.026556,1.511606,0.527134,0.349184,0.254324
17.482285,1.938801,1.566135,0.55393,0.367506,0.287483
17.13109,1.853868,1.240608,0.452885,0.394373,0.183177
18.805271,1.782579,1.659412,0.693851,0.408201,0.424052
18.806845,2.126617,1.619743,0.607416,0.341063,0.350055
19.376886,1.89415,1.819523,0.620197,0.391842,0.339585
19.281296,1.273693,1.773258,0.649384,0.397774,0.415568
17.552887,2.072035,1.282641,0.502317,0.342693,0.191077
19.200846,2.00239,1.638857,0.784866,0.484476,0.438921
18.873842,1.492853,1.784784,0.611561,0.403292,0.374764
17.564476,1.345461,1.203125,0.490726,0.400734,0.255777
17.93416,2.089859,1.416229,0.523823,0.319132,0.254123
16.658253,2.198267,1.234278,0.459892,0.32979,0.168918
16.303047,2.064009,1.243778,0.442717,0.297524,0.165667
19.549246,2.19021,1.642031,0.763233,0.260063,0.455116
17.732718,2.006309,1.329023,0.525011,0.384739,0.214325
19.819284,1.477604,1.415196,0.727203,0.477972,0.255366
20.342497,1.637428,1.828356,0.783854,0.401518,0.46162
19.453945,1.550693,1.806124,0.65625,0.348265,0.392632
18.607008,2.134649,1.706318,0.566448,0.328762,0.320226
18.323086,1.577898,1.436297,0.603352,0.347944,0.250996
18.569075,1.456619,1.53536,0.651409,0.374342,0.288784
17.306732,2.172045,1.218843,0.51972,0.372457,0.156679
18.955568,1.356878,1.544599,0.728088,0.467506,0.434659
16.800676,2.023518,1.259882,0.470324,0.362841,0.185579
18.735184,1.625492,1.699909,0.574369,0.347614,0.307018
18.803734,1.590172,1.559042,0.474163,0.325617,0.371295
19.212654,1.734417,1.851862,0.619017,0.481409,0.423714
18.705292,1.523846,1.637743,0.587425,0.359566,0.385251
18.200325,1.377821,1.603214,0.56056,0.446209,0.320806
18.442238,1.812531,1.562765,0.612154,0.366907,0.36966
19.621008,1.613861,1.559025,0.768734,0.390894,0.474948
18.052742,2.127361,1.372065,0.5748,0.487295,0.191703
18.315002,1.820038,1.701193,0.565207,0.346293,0.348191
18.939798,1.859018,1.725838,0.559813,0.303127,0.358062
18.47891,1.277586,1.533495,0.576731,0.354267,0.358346
17.899553,2.099159,1.328541,0.59234,0.376766,0.217598
18.353268,1.869009,1.545731,0.53458,0.3335,0.292999
19.046522,1.861574,1.636812,0.690596,0.346788,0.416022
19.922821,1.505768,1.72538,0.387655,0.315807,0.481136
20.043079,1.223423,1.327913,0.798626,0.286219,0.512867
18.468666,1.587168,1.62455,0.604694,0.422611,0.308363
19.520807,1.834398,1.825825,0.640694,0.379972,0.382414
17.021118,1.930458,1.237535,0.487066,0.332882,0.161512
17.405888,2.119245,1.237364,0.491564,0.360775,0.182338
16.747478,1.193483,1.370962,0.453394,0.278734,0.140238
18.763918,2.160812,1.55308,0.631742,0.347675,0.315592
18.108038,1.825527,1.441557,0.532955,0.357809,0.261749
18.363331,1.454317,1.594952,0.608461,0.363848,0.304238
18.035913,2.059006,1.544737,0.535961,0.385302,0.262379
18.001472,1.934763,1.378986,0.573763,0.390902,0.257317
20.252922,1.510798,1.588812,0.779083,0.370684,0.394392
19.253405,1.522186,1.754084,0.62442,0.295017,0.37814
18.737391,1.138542,1.682974,0.737478,0.43434,0.438543
17.735987,2.192388,1.568445,0.553789,0.377625,0.297266
17.840202,1.997307,1.37578,0.490839,0.319777,0.249272
18.114414,2.01042,1.53513,0.518654,0.314421,0.223411
18.482693,2.041267,1.767931,0.612383,0.309687,0.364558
18.320663,1.75416,1.415167,0.562723,0.304298,0.258632
19.098158,1.825523,1.73197,0.57732,0.407146,0.323762
18.155685,1.74592,1.437759,0.579239,0.349022,0.290683
18.819485,1.62225,1.664734,0.629835,0.378258,0.324988
18.861958,1.676004,1.704447,0.616241,0.443623,0.39719
19.120615,1.59231,1.801348,0.580133,0.347246,0.346202
19.424654,1.818905,1.826283,0.667923,0.284534,0.370383
17.525307,2.106678,1.291393,0.431396,0.282305,0.217893
19.03056,1.31506,1.546968,0.664862,0.408617,0.304302
18.557152,1.939568,1.562405,0.59024,0.413691,0.303568
18.669889,1.508238,1.586088,0.621038,0.367319,0.336514
17.660458,2.014868,1.268562,0.492723,0.321791,0.194933
19.005547,1.2043,1.708107,0.669832,0.298754,0.401928
18.597485,1.988873,1.5492,0.553398,0.311415,0.323962
18.808495,1.855984,1.849655,0.600851,0.35903,0.354465
18.945383,1.775463,1.670721,0.584772,0.405201,0.342241
20.328592,1.718506,1.855606,0.791218,0.244511,0.485042
17.623793,1.830793,1.362646,0.523989,0.352942,0.207674
19.247469,1.264898,1.867138,0.617262,0.440157,0.342687
18.825769,1.516487,1.774822,0.627176,0.411871,0.29743
18.195929,1.774443,1.84465,0.607557,0.417059,0.361897
18.361452,1.78454,1.441843,0.619699,0.388981,0.237512
17.698889,2.182739,1.237749,0.522299,0.380585,0.150733
19.449963,1.025001,1.935215,0.544182,0.361502,0.378921
19.195107,1.155169,1.97522,0.599997,0.43745,0.425294
17.166536,1.954863,1.212967,0.461319,0.337933,0.161576
18.62192,1.628326,1.881176,0.669079,0.316759,0.360518
17.749483,1.885172,1.292402,0.472017,0.379662,0.242339
17.933041,1.433649,1.584374,0.591154,0.387682,0.298767
17.643726,1.82173,1.270374,0.485254,0.318653,0.196996
19.107021,1.526873,1.7845,0.660946,0.370869,0.402672
19.367754,1.183861,1.808014,0.628351,0.432255,0.396754
19.440983,1.61627,1.743948,0.755974,0.421419,0.431001
17.255119,2.08456,1.347633,0.507149,0.292002,0.222561
18.227608,2.02408,1.706943,0.630606,0.371712,0.383019
18.110424,1.739157,1.689447,0.58287,0.345188,0.310256
18.231323,1.910744,1.7012,0.570101,0.403944,0.320389
18.219007,1.703611,1.821258,0.600344,0.352528,0.318826
19.758551,2.19738,1.52421,0.765564,0.410881,0.460514
20.123606,1.348751,1.5114,0.763338,0.274591,0.351564
17.107948,1.960474,1.428196,0.557089,0.350119,0.28101
18.876625,1.909359,1.738045,0.673761,0.256849,0.353772
18.409069,1.500914,1.614546,0.603373,0.434374,0.340375
18.897846,1.592987,1.896338,0.595827,0.326624,0.336399
20.121765,1.040771,1.281389,0.71213,0.426945,0.262582
18.740744,2.124243,1.652823,0.576365,0.438757,0.343451
17.177794,2.020948,1.230913,0.484251,0.369696,0.171811
19.280245,1.798567,1.844898,0.637243,0.429186,0.355978
18.29175,1.696377,1.613691,0.603443,0.349155,0.330637
18.431639,2.047752,1.589098,0.584269,0.356573,0.332265
17.401968,1.898508,1.319279,0.54048,0.358633,0.215085
17.155655,1.850241,1.247395,0.480965,0.337656,0.186165
19.271238,1.59812,1.738579,0.714586,0.439102,0.420569
18.669924,1.807514,1.705898,0.702427,0.329199,0.4191
17.90988,1.298124,1.477577,0.538658,0.393579,0.30275
19.693151,1.919451,1.554792,0.744961,0.378304,0.438149
19.80088,1.187496,1.338617,0.742352,0.262163,0.499748
17.641731,1.917736,1.209394,0.449017,0.346851,0.200259
19.444679,1.180658,1.524727,0.786831,0.364721,0.486468
17.046473,1.495464,1.234846,0.519464,0.382053,0.260507
19.141998,1.575666,1.800226,0.590319,0.408346,0.373238
18.001194,1.714994,1.504579,0.585695,0.352535,0.291518
17.511862,2.029287,1.23777,0.495054,0.361778,0.184652
18.113873,2.011042,1.501497,0.559132,0.281176,0.26912
18.248096,1.994572,1.457035,0.552334,0.369753,0.276081
18.346371,2.134596,1.49301,0.580931,0.284348,0.290745
19.474859,2.188458,1.764118,0.759506,0.428438,0.440504
18.761112,1.388678,1.697777,0.588963,0.37443,0.313657
